1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,force_label,index
4.55013713133123,57.4838302435407,12.6128425990491,2.89347639026971,1.71034697640629,9.36955552861012,9.12901650482017,2.09351331741854,0.915675456708492,4.27496940251252,6.51781572309656,1.55139890823938,1.79417095080409,2.78209103417973,2.96260231022851,1.37462489115937,0,0
7.84851892690211,39.1780705721335,5.08312831806176,4.31737694140332,2.25613390889598,1.65575931233505,4.40312756037193,3.31200655516388,1.37958363834718,4.44241293557858,2.51455192237988,2.29514932637066,0.745298017797139,3.27056996380596,2.28878495573361,1.5129129719774,0,1
12.293242404681,36.8938274199372,10.1906172262781,8.60586039554348,5.22977736509772,5.59709841476592,8.46535518831213,6.60481020411145,2.58215448960194,7.6123019958157,6.57820178238128,4.4388234364375,2.38450965731746,5.43104502872456,3.12281173051113,2.62602696982128,0,2
13.0220365465357,6.5485563275009,49.9251554214669,2.1136505238996,5.66946650072874,5.4676743349026,3.29310397764417,1.67273301564142,0.789490110563931,4.15133111280285,4.1506991761204,1.5331564847866,1.8002362999851,2.77223655218053,3.24503084266368,1.38832443250022,0,3
33.3782467129808,10.7534583155441,47.8907557826613,5.43039445225811,10.6483119990531,9.22501654468385,3.39256366439436,2.87759269004413,5.85316351291331,6.65534929598025,6.16217371932562,2.59799272273364,4.73854389754175,4.43917120845476,5.38592008565426,0.787598681748484,0,4
24.9995972627578,7.75447190072545,40.6962958349675,3.40455076001117,1.89630389289974,6.80462708915128,5.82093992495276,1.72599456026976,3.43260057390189,4.65059160239638,5.07260436675211,1.52663286630141,1.27466526612863,3.29427665091292,4.29875505629751,1.30430730260008,0,5
11.8095396163434,1.77268839679736,1.95445020343701,32.973343055298,4.87551258715436,1.41478448543304,1.87018608909701,14.0063137370949,2.83140819099005,0.762147251222624,1.77672769544101,1.05615707900834,2.800355058714,0.776492110650538,2.25034967386997,1.57500843573211,0,6
29.1761080507302,3.10673572336271,3.7970331467504,53.0939250235132,4.93197706910788,1.51595492947914,2.81630135868046,13.5523701917025,0.982684943421748,1.5795392916735,3.03053604928629,0.747505876308638,1.84729633423655,0.81991019658422,2.12240973775282,1.4213599433594,0,7
22.1216742302468,5.66868675179727,3.92363070656227,49.0775137163469,1.90325520693039,4.54812331401971,3.75252041309954,12.243440547057,0.870460067612049,2.53526265436036,3.87241435082623,1.48041438504956,0.997183802208289,1.59870082497911,3.20348804976647,0.642232384756097,0,8
16.6408931271827,2.86486282263768,2.46366144069471,1.72486247562382,59.7430950213028,1.70027448999407,2.78906902261572,1.23939086458643,3.86524051602167,1.96424941380137,2.10035720652706,1.33227134159648,3.04865259909284,1.56769097371925,2.33491206946463,0.65646738312402,0,9
14.0110986836219,2.19952490238904,1.63681534280663,1.56830045268658,61.0938697327741,2.48818930919184,2.07150942609752,1.28424154487381,6.16285660358939,1.84352826209839,2.07238492405302,1.3869917764534,4.31431989119277,1.2318007905377,2.39645408702598,0.311622548988104,0,10
